time, x, y
0.100000, -0.036414, 15.972373
0.200000, 0.974656, 15.339209
0.300000, 0.869669, 14.606808
0.400000, 0.766125, 14.606808
0.500000, 0.482613, 15.339209
0.600000, 0.539121, 15.339209
0.700000, 0.434339, 15.972373
0.800000, 0.832312, 14.597367
0.900000, 0.779174, 14.597367
1.000000, 0.663748, 15.339209
1.100000, 0.563138, 15.339209
1.200000, 0.499280, 15.339209
1.300000, 0.470067, 15.339209
1.400000, 0.788939, 15.339209
1.500000, 0.508944, 15.339209
1.600000, 0.485304, 15.339209
1.700000, 0.321016, 15.972373
1.800000, 0.436090, 14.597367
1.900000, 0.615296, 15.339209
2.000000, 0.567233, 14.597367
2.100000, 0.395649, 14.597367
2.200000, 0.740064, 14.597367
2.300000, 0.402888, 15.339209
2.400000, 0.430862, 15.339209
2.500000, 0.551974, 16.112941
2.600000, 0.446980, 16.112941
2.700000, 0.648703, 14.597367
2.800000, 0.559264, 15.339209
2.900000, 0.468828, 15.339209
3.000000, 0.319139, 15.339209
3.100000, 0.236626, 15.339209
3.200000, 0.032927, 15.816279
3.300000, 0.336129, 15.816279
3.400000, 0.460757, 15.997869
3.500000, 0.305529, 15.997869
3.600000, 0.471373, 15.339209
3.700000, 0.490662, 15.816279
3.800000, 0.350196, 15.816279
3.900000, 0.416906, 15.816279
4.000000, 0.365847, 15.816279
4.100000, 0.292098, 15.816279
4.200000, 0.309810, 15.816279
4.300000, 0.270430, 15.816279
4.400000, 0.397025, 15.816279
4.500000, 0.259899, 15.816279
4.600000, 0.118324, 15.816279
4.700000, 0.946864, 14.597367
4.800000, 0.752823, 14.597367
4.900000, 0.277115, 14.597367
5.000000, 0.161982, 14.597367
5.100000, -0.036233, 15.816279
5.200000, 0.182844, 15.816279
5.300000, 0.862415, 13.754952
5.400000, 0.648663, 14.597367
5.500000, 0.254403, 15.816279
5.600000, 0.169950, 15.816279
5.700000, 0.434972, 15.816279
5.800000, 0.482908, 15.816279
5.900000, 0.541779, 15.816279
6.000000, 0.248880, 15.816279
6.100000, 0.736082, 15.816279
6.200000, 0.321638, 15.816279
6.300000, 0.262560, 16.200129
6.400000, 0.106046, 16.200129
6.500000, 0.200362, 16.200129
6.600000, 0.198785, 16.200129
6.700000, 0.422012, 15.816279
6.800000, 0.196255, 15.816279
6.900000, 0.111775, 16.200129
7.000000, 0.318773, 15.816279
7.100000, 0.846156, 13.921548
7.200000, 0.842726, 13.921548
7.300000, 0.404358, 13.921548
7.400000, 0.031924, 15.954806
7.500000, -0.323499, 15.954806
7.600000, 0.676682, 13.921548
7.700000, 0.376169, 15.816279
7.800000, 0.179576, 15.816279
7.900000, 0.037039, 15.816279
8.000000, 0.234540, 15.816279
8.100000, -0.156173, 15.816279
8.200000, 0.178651, 16.200129
8.300000, 0.364697, 15.816279
8.400000, 0.386682, 15.816279
8.500000, 0.601461, 15.816279
8.600000, -0.481557, 13.921548
8.700000, 0.786619, 16.326350
8.800000, -0.221393, 16.069171
8.900000, -0.273874, 16.069171
9.000000, 0.112923, 16.326350
9.100000, 0.175294, 16.326350
9.200000, 0.909612, 13.921548
9.300000, 0.956316, 13.921548
9.400000, 0.908224, 13.921548
9.500000, 0.333141, 15.816279
9.600000, 1.002005, 13.921548
9.700000, 1.049784, 13.921548
9.800000, 0.937610, 13.921548
9.800000, 0.231716, 16.069171
